PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
733359090,1642054807090541,11754,2231021606,417,3,0,58,22,0,2886,2.75,0.71,6.63,0,0,0,2,0,0
800037610,1642054807156584,11755,2231021606,436,3,0,58,22,0,1760,0.11,0.24,2.43,0,0,0,2,0,0
800037610,1642054807156584,11755,2231021606,436,3,0,58,22,0,1762,-0.07,0.57,5.6,0,0,0,2,0,0
800037610,1642054807156584,11755,2231021606,436,3,0,58,22,0,2886,2.77,0.72,6.62,0,0,0,2,0,0
866720110,1642054807223907,11756,2231021606,437,3,0,59,22,0,1760,0.11,0.24,2.43,0,0,0,2,0,0
866720110,1642054807223907,11756,2231021606,437,3,0,59,22,0,1762,-0.08,0.57,5.6,0,0,0,2,0,0
866720110,1642054807223907,11756,2231021606,437,3,0,59,22,0,2886,2.77,0.72,6.61,0,0,0,2,0,0
933399570,1642054807290797,11757,2231021606,443,3,0,58,23,0,1760,0.1,0.24,2.43,0,0,0,2,0,0
933399570,1642054807290797,11757,2231021606,443,3,0,58,23,0,1762,-0.07,0.57,5.61,0,0,0,2,0,0
933399570,1642054807290797,11757,2231021606,443,3,0,58,23,0,2886,2.54,0.72,6.67,0,0,0,2,0,0
45820,1642054807357414,11758,2231021606,440,3,0,58,23,0,1760,0.09,0.24,2.43,0,0,0,2,0,0
45820,1642054807357414,11758,2231021606,440,3,0,58,23,0,1762,-0.06,0.57,5.6,0,0,0,2,0,0
45820,1642054807357414,11758,2231021606,440,3,0,58,23,0,2886,2.54,0.72,6.67,0,0,0,2,0,0
66678300,1642054807423505,11759,2231021606,430,3,0,59,23,0,1760,0.08,0.24,2.43,0,0,0,2,0,0
66678300,1642054807423505,11759,2231021606,430,3,0,59,23,0,1762,-0.07,0.57,5.6,0,0,0,2,0,0
66678300,1642054807423505,11759,2231021606,430,3,0,59,23,0,2886,2.58,0.72,6.63,0,0,0,2,0,0
133348790,1642054807490812,11760,2231021606,426,3,0,59,22,0,1760,0.08,0.24,2.43,0,0,0,2,0,0
133348790,1642054807490812,11760,2231021606,426,3,0,59,22,0,1762,-0.05,0.58,5.59,0,0,0,2,0,0
133348790,1642054807490812,11760,2231021606,426,3,0,59,22,0,2886,2.55,0.72,6.64,0,0,0,2,0,0
200024270,1642054807555841,11761,2231021606,411,3,0,58,22,0,1760,0.09,0.24,2.43,0,0,0,2,0,0
200024270,1642054807555841,11761,2231021606,411,3,0,58,22,0,1762,-0.07,0.58,5.59,0,0,0,2,0,0
200024270,1642054807555841,11761,2231021606,411,3,0,58,22,0,2886,2.55,0.72,6.63,0,0,0,2,0,0
266712770,1642054807623474,11762,2231021606,402,3,0,59,21,0,1760,0.08,0.24,2.43,0,0,0,2,0,0
266712770,1642054807623474,11762,2231021606,402,3,0,59,21,0,1762,-0.08,0.58,5.59,0,0,0,2,0,0
266712770,1642054807623474,11762,2231021606,402,3,0,59,21,0,2886,2.58,0.72,6.6,0,0,0,2,0,0
333364280,1642054807689948,11763,2231021606,398,3,0,58,24,0,1760,0.06,0.24,2.43,0,0,0,2,0,0
333364280,1642054807689948,11763,2231021606,398,3,0,58,24,0,1762,-0.08,0.58,5.59,0,0,0,2,0,0
333364280,1642054807689948,11763,2231021606,398,3,0,58,24,0,2886,2.6,0.72,6.58,0,0,0,2,0,0
400044760,1642054807756345,11764,2231021606,402,3,0,58,21,0,1760,0.06,0.24,2.43,0,0,0,2,0,0
400044760,1642054807756345,11764,2231021606,402,3,0,58,21,0,1762,-0.07,0.58,5.59,0,0,0,2,0,0
400044760,1642054807756345,11764,2231021606,402,3,0,58,21,0,2886,2.54,0.72,6.6,0,0,0,2,0,0
466694250,1642054807822956,11765,2231021606,408,3,0,58,22,0,1760,0.06,0.24,2.44,0,0,0,2,0,0
466694250,1642054807822956,11765,2231021606,408,3,0,58,22,0,1762,-0.06,0.58,5.59,0,0,0,2,0,0
466694250,1642054807822956,11765,2231021606,408,3,0,58,22,0,2886,2.6,0.73,6.58,0,0,0,2,0,0
